Date,AXISBANK,SBIN,ICICIBANK,BAJFINANCE,ASIANPAINT,BHARTIARTL,KOTAKBANK,HDFC,HINDUNILVR
2018-03-13,531.5,254.7,304.35,1680.7,1140.3,426.3,1083.9,1868.5,1320.55
2018-03-14,536.15,257.05,306.05,1710.1,1137.0,422.6,1081.75,1844.7,1316.9
2018-03-15,529.65,253.7,301.45,1726.25,1160.8,420.45,1085.65,1830.0,1299.95
2018-03-16,522.6,252.3,298.1,1687.9,1122.75,416.75,1060.75,1791.4,1299.15
2018-03-19,519.45,247.95,294.55,1631.85,1102.55,399.65,1049.0,1774.5,1309.4
2018-03-20,521.1,249.1,292.0,1657.3,1106.5,400.4,1045.3,1800.05,1313.25
2018-03-21,526.3,248.0,289.2,1704.55,1103.55,418.2,1051.1,1817.85,1315.6
2018-03-22,518.2,241.55,283.25,1695.6,1107.1,415.6,1053.05,1809.55,1311.85
2018-03-23,499.5,234.8,275.55,1685.3,1112.65,412.7,1038.8,1789.6,1301.65
2018-03-26,507.3,246.5,281.65,1741.6,1117.55,421.5,1039.35,1830.15,1324.3
2018-03-27,512.2,254.35,283.9,1772.45,1131.1,413.2,1049.85,1823.15,1332.8
2018-03-28,510.5,249.9,278.35,1767.55,1120.4,398.7,1047.8,1825.6,1333.35
2018-04-02,499.05,246.15,261.85,1818.6,1150.15,395.1,1096.55,1838.05,1351.3
2018-04-03,501.55,250.5,270.05,1834.25,1152.1,402.2,1103.3,1825.7,1348.4
2018-04-04,492.25,247.3,268.65,1850.2,1136.0,395.05,1078.3,1803.3,1357.45
2018-04-05,503.1,259.3,278.65,1915.6,1142.9,393.9,1118.3,1824.45,1382.2
2018-04-06,500.2,259.7,280.65,1937.6,1143.5,384.95,1119.2,1829.0,1374.8
2018-04-09,519.3,260.65,280.85,1944.25,1157.45,380.3,1118.25,1836.7,1391.6
2018-04-10,546.15,263.3,288.8,1926.05,1156.75,385.55,1113.65,1817.5,1391.5
2018-04-11,539.8,257.05,284.55,1924.65,1155.85,385.3,1126.1,1812.4,1409.15
2018-04-12,548.75,253.8,286.75,1929.35,1165.2,380.2,1134.6,1829.05,1412.75
2018-04-13,542.55,250.95,288.25,1914.35,1162.2,377.9,1151.1,1840.6,1410.55
2018-04-16,542.4,249.0,287.6,1943.3,1178.85,376.65,1172.1,1870.45,1419.5
2018-04-17,532.4,248.15,291.75,1935.05,1176.0,382.05,1164.85,1889.7,1445.55
2018-04-18,518.25,246.45,290.05,1926.85,1172.3,384.25,1153.95,1877.7,1450.5
2018-04-19,512.9,246.15,289.6,1913.3,1165.0,395.35,1153.9,1858.65,1454.2
2018-04-20,505.7,241.2,282.15,1880.4,1159.35,402.0,1152.85,1834.15,1467.8
2018-04-23,506.2,242.45,279.4,1899.35,1178.7,402.85,1169.0,1830.85,1452.75
2018-04-24,504.85,240.6,284.1,1917.8,1170.1,406.25,1166.0,1859.55,1459.65
2018-04-25,498.4,237.2,278.9,1899.85,1163.05,419.85,1167.85,1849.5,1459.2
2018-04-26,493.75,233.2,278.85,1892.1,1155.7,409.2,1185.7,1850.45,1491.25
2018-04-27,539.2,242.6,287.9,1901.15,1181.6,408.75,1188.75,1853.75,1473.95
2018-04-30,517.3,246.4,284.2,1907.7,1201.7,409.55,1211.1,1883.25,1508.9
2018-05-02,523.75,241.0,276.9,1905.1,1222.3,408.45,1256.85,1910.6,1471.95
2018-05-03,533.4,241.9,281.9,1874.3,1206.75,404.4,1233.55,1922.7,1452.2
2018-05-04,520.3,241.95,282.85,1857.4,1190.45,396.75,1233.45,1910.35,1464.2
2018-05-07,536.1,246.5,289.8,1895.45,1215.25,398.25,1245.05,1918.7,1497.9
2018-05-08,542.25,250.05,309.3,1868.4,1209.9,401.15,1241.85,1903.35,1496.05
2018-05-09,548.5,248.0,306.8,1849.1,1222.55,402.45,1251.15,1897.65,1496.0
2018-05-10,547.65,247.95,306.85,1837.4,1217.7,412.1,1247.5,1894.3,1486.5
2018-05-11,553.3,250.35,310.95,1861.5,1286.45,386.6,1267.3,1919.8,1504.1
2018-05-14,551.9,253.6,310.1,1864.5,1297.35,383.15,1271.6,1930.6,1503.55
2018-05-15,549.7,248.0,308.25,1901.95,1314.65,381.95,1283.85,1929.55,1515.5
2018-05-16,550.0,243.1,297.25,1919.95,1323.7,375.35,1281.4,1914.55,1574.1
2018-05-17,539.45,242.7,296.0,2066.5,1309.45,367.6,1270.7,1875.1,1569.8
2018-05-18,532.9,238.85,286.1,2149.65,1308.35,361.35,1294.4,1853.0,1605.8
2018-05-21,526.85,244.45,289.3,2105.45,1301.7,360.0,1276.65,1819.2,1578.65
2018-05-22,523.3,253.9,290.3,2149.3,1286.85,361.85,1262.7,1810.0,1574.3
2018-05-23,520.25,263.2,292.05,2078.4,1278.6,356.8,1255.35,1783.65,1568.1
2018-05-24,534.45,268.5,297.7,2094.75,1293.6,371.9,1275.45,1806.1,1561.1
2018-05-25,538.5,266.95,295.65,2116.0,1292.35,376.95,1295.85,1819.75,1575.75
2018-05-28,546.15,272.05,299.25,2094.95,1321.85,375.15,1297.15,1829.55,1582.85
2018-05-29,547.75,264.3,289.9,2077.1,1299.5,379.15,1284.25,1809.75,1572.7
2018-05-30,541.65,267.15,284.9,2118.65,1293.85,375.8,1303.25,1790.8,1585.8
2018-05-31,545.9,269.55,285.8,2109.9,1304.65,373.6,1334.6,1833.0,1611.45
2018-06-01,536.65,266.7,289.3,2077.4,1293.05,383.7,1318.0,1844.25,1588.85
2018-06-04,537.05,263.0,286.75,2062.85,1284.45,372.3,1303.95,1833.15,1563.2
2018-06-05,530.9,263.55,284.1,2100.6,1273.6,364.3,1304.7,1848.4,1562.8
2018-06-06,531.4,270.15,283.9,2160.65,1262.8,379.75,1315.7,1858.45,1571.15
2018-06-07,542.4,269.65,290.9,2169.45,1290.8,379.95,1310.45,1869.0,1603.05
2018-06-08,537.4,273.0,288.25,2186.85,1278.85,377.55,1318.35,1840.45,1595.6
2018-06-11,539.95,274.0,286.4,2250.3,1283.3,388.8,1323.35,1839.45,1601.4
2018-06-12,537.15,282.85,287.4,2261.25,1287.7,380.65,1329.3,1847.7,1638.45
2018-06-13,540.65,287.7,290.75,2231.05,1286.4,375.65,1325.65,1832.3,1621.2
2018-06-14,532.0,282.6,284.75,2243.25,1286.1,376.5,1332.65,1833.75,1609.6
2018-06-15,528.75,277.45,282.5,2283.6,1282.2,378.25,1340.0,1832.25,1621.3
2018-06-18,522.55,276.85,293.0,2243.15,1282.05,370.9,1315.3,1823.55,1608.55
2018-06-19,517.2,272.6,292.8,2270.6,1269.2,371.2,1303.25,1828.0,1601.0
2018-06-20,519.1,273.3,293.2,2267.8,1271.3,371.9,1324.6,1847.0,1602.4
2018-06-21,513.05,268.65,297.95,2257.45,1253.0,368.7,1313.95,1858.9,1593.45
2018-06-22,525.65,273.05,300.65,2336.05,1267.7,374.55,1321.4,1906.75,1608.1
2018-06-25,515.2,268.45,289.7,2390.6,1253.45,374.15,1328.0,1893.8,1615.15
2018-06-26,514.2,267.4,288.1,2367.35,1274.6,380.2,1329.85,1915.85,1621.75
2018-06-27,507.85,261.7,279.05,2335.5,1267.15,375.65,1324.2,1904.85,1609.3
2018-06-28,504.6,257.0,271.4,2274.7,1268.4,377.95,1339.1,1878.0,1602.75
2018-06-29,510.8,259.35,275.4,2296.35,1264.45,381.95,1342.95,1908.1,1641.15
2018-07-02,512.25,258.85,277.4,2299.55,1293.05,368.05,1337.95,1897.1,1643.45
2018-07-03,511.55,257.5,272.9,2321.1,1291.85,370.75,1353.15,1879.7,1643.5
2018-07-04,514.75,257.45,273.25,2331.4,1289.8,367.4,1365.25,1922.5,1676.0
2018-07-05,511.0,256.45,271.55,2330.15,1321.4,363.4,1365.0,1931.05,1688.0
2018-07-06,513.7,257.2,270.05,2345.7,1323.15,362.25,1371.2,1916.85,1678.3
2018-07-09,525.25,261.55,271.2,2348.05,1363.1,362.1,1385.1,1904.9,1691.9
2018-07-10,532.55,263.75,273.4,2366.35,1370.45,367.8,1372.15,1942.55,1687.0
2018-07-11,536.55,259.1,268.75,2355.6,1359.8,362.0,1386.95,1928.1,1718.15
2018-07-12,538.35,262.75,272.3,2415.0,1357.9,362.15,1389.8,1962.7,1742.35
2018-07-13,523.0,257.75,267.75,2468.6,1367.8,358.95,1404.35,1972.5,1742.65
2018-07-16,522.1,251.6,259.25,2472.3,1359.55,347.4,1408.45,1991.2,1751.25
2018-07-17,537.9,259.05,266.45,2469.15,1376.25,342.55,1400.6,1989.3,1681.7
2018-07-18,526.55,259.55,262.7,2488.75,1393.0,336.8,1398.55,2009.45,1643.75
2018-07-19,526.8,260.2,261.2,2520.2,1403.0,345.0,1347.4,1988.4,1647.45
2018-07-20,533.7,261.5,265.8,2721.35,1396.45,345.4,1333.3,1973.85,1655.85
2018-07-23,540.35,266.35,275.55,2755.8,1433.2,358.95,1337.05,1966.85,1689.65
2018-07-24,546.1,266.85,274.35,2713.35,1467.75,356.8,1312.25,1975.55,1667.9
2018-07-25,532.25,271.85,274.65,2705.05,1450.15,352.3,1314.9,2000.85,1652.95
2018-07-26,541.65,287.7,285.65,2681.65,1433.85,357.65,1311.25,2023.4,1669.95
2018-07-27,553.25,286.75,293.2,2713.7,1434.85,364.7,1311.1,2047.25,1659.0
2018-07-30,569.65,297.4,307.35,2678.0,1430.2,383.25,1305.25,2028.75,1688.7
2018-07-31,550.4,293.5,304.25,2697.9,1451.4,390.6,1306.85,1994.85,1731.65
2018-08-01,545.15,295.1,299.3,2722.8,1437.2,384.5,1312.7,1970.15,1734.3
2018-08-02,547.25,293.9,298.55,2683.85,1418.4,373.0,1280.2,1931.95,1748.5
2018-08-03,574.75,299.25,305.0,2681.3,1411.85,374.5,1309.5,1977.5,1763.0
2018-08-06,596.8,308.5,315.1,2696.25,1397.4,385.75,1282.8,1979.3,1730.3
2018-08-07,593.05,304.05,313.15,2747.35,1424.25,381.9,1283.7,1978.6,1730.05
2018-08-08,596.3,308.7,318.7,2813.15,1425.75,385.3,1288.3,1984.6,1757.15
2018-08-09,621.05,317.4,333.0,2830.15,1417.35,367.05,1277.25,1969.95,1754.2
2018-08-10,615.5,304.45,328.6,2808.45,1418.6,369.8,1285.5,1974.3,1752.7
2018-08-13,604.9,294.15,324.9,2760.4,1399.25,370.15,1287.15,1947.0,1728.85
2018-08-14,618.05,294.9,332.45,2830.2,1395.1,367.0,1293.0,1941.5,1744.25
2018-08-16,623.45,292.7,334.3,2856.6,1394.8,372.0,1245.4,1891.2,1737.4
2018-08-17,627.3,302.1,340.0,2851.2,1400.65,371.4,1263.25,1885.65,1784.75
2018-08-20,624.4,307.65,338.45,2839.75,1409.1,370.55,1274.75,1920.05,1777.0
2018-08-21,635.75,307.0,338.85,2871.8,1403.3,368.25,1263.4,1913.35,1752.5
2018-08-23,631.75,302.45,337.2,2893.85,1394.75,369.9,1247.7,1906.3,1772.8
2018-08-24,639.9,300.45,330.15,2916.6,1393.5,368.95,1254.5,1919.05,1780.95
2018-08-27,650.2,308.0,339.9,2950.75,1399.8,379.15,1274.9,1924.85,1792.3
2018-08-28,660.05,305.35,338.9,2932.6,1407.5,376.8,1285.1,1955.15,1771.2
2018-08-29,656.9,309.7,340.65,2985.5,1394.0,374.9,1288.6,1956.25,1755.85
2018-08-30,649.75,308.6,344.35,2926.75,1378.7,383.1,1278.05,1934.15,1772.85
2018-08-31,649.25,309.6,342.6,2856.6,1372.45,383.85,1287.25,1935.95,1780.1
2018-09-03,631.8,306.35,334.15,2724.05,1361.6,383.8,1269.1,1944.8,1699.1
2018-09-04,641.8,296.4,328.5,2746.3,1311.3,378.35,1257.6,1954.8,1651.2
2018-09-05,637.65,296.55,329.65,2716.9,1321.3,372.05,1238.15,1937.4,1611.7
2018-09-06,638.2,296.45,328.65,2684.1,1314.5,372.3,1260.9,1956.15,1608.6
2018-09-07,645.55,291.65,335.1,2744.2,1316.0,389.6,1244.95,1920.0,1638.75
2018-09-10,651.75,284.85,332.9,2615.65,1293.1,388.4,1223.35,1883.55,1610.3
2018-09-11,650.15,282.6,326.55,2600.75,1297.85,378.7,1206.4,1868.05,1590.65
2018-09-12,635.45,285.3,322.9,2594.0,1291.0,376.7,1230.4,1877.8,1626.85
2018-09-14,636.4,290.65,328.35,2672.2,1333.9,383.6,1239.55,1925.45,1629.3
2018-09-17,625.95,285.3,325.7,2604.6,1308.65,382.05,1230.4,1878.85,1605.45
2018-09-18,608.6,273.8,318.85,2570.4,1292.1,373.7,1215.3,1855.7,1664.95
2018-09-19,608.8,271.5,320.95,2499.55,1291.35,370.05,1226.9,1830.65,1647.1
2018-09-21,599.2,270.6,317.1,2379.4,1304.75,370.5,1180.2,1839.4,1621.3
2018-09-24,597.35,264.35,308.75,2260.8,1271.95,356.2,1148.7,1718.7,1590.45
2018-09-25,614.35,270.9,311.1,2299.2,1289.9,360.5,1183.35,1773.35,1630.85
2018-09-26,617.45,263.85,313.1,2315.55,1282.0,361.3,1169.4,1767.45,1610.75
2018-09-27,600.15,265.35,306.65,2204.2,1287.5,356.8,1142.45,1729.0,1620.1
2018-09-28,613.25,265.5,305.55,2168.0,1293.3,338.55,1141.6,1754.5,1608.4
2018-10-01,593.45,273.85,314.0,2208.5,1279.8,326.75,1122.0,1806.35,1642.3
2018-10-03,572.25,271.7,303.7,2232.2,1251.75,318.45,1098.25,1797.55,1618.85
2018-10-04,586.25,271.35,316.5,2179.15,1224.7,310.15,1074.5,1778.45,1573.95
2018-10-05,568.5,258.35,307.3,2023.3,1209.5,298.6,1052.2,1708.65,1558.55
2018-10-08,556.55,265.75,310.85,1974.85,1247.8,295.2,1104.3,1667.7,1559.35
2018-10-09,552.85,262.95,306.25,2060.85,1201.4,289.0,1108.45,1712.75,1512.45
2018-10-10,589.2,278.65,319.85,2270.95,1225.95,295.1,1137.75,1736.95,1527.65
2018-10-11,580.85,262.15,311.7,2162.1,1219.05,285.35,1115.55,1684.55,1526.1
2018-10-12,584.9,263.75,319.4,2287.35,1261.2,290.05,1167.15,1730.3,1569.6
2018-10-15,576.55,263.2,313.35,2306.2,1250.3,291.1,1170.45,1732.9,1526.3
2018-10-16,588.85,270.3,320.65,2308.85,1267.6,294.0,1175.75,1756.25,1546.2
2018-10-17,576.05,261.15,314.8,2150.5,1259.0,288.5,1176.0,1737.8,1562.0
2018-10-19,562.55,261.1,315.45,2140.5,1235.4,287.3,1198.95,1660.25,1578.4
2018-10-22,562.05,260.35,327.1,2115.35,1200.4,285.75,1164.0,1658.3,1584.9
2018-10-23,562.75,255.65,322.85,2083.35,1138.45,285.9,1174.45,1686.75,1552.05
2018-10-24,564.1,255.7,322.0,2311.8,1186.9,315.85,1177.1,1741.45,1585.95
2018-10-25,561.05,249.55,319.95,2335.0,1200.05,295.55,1185.8,1694.45,1571.55
2018-10-26,537.7,248.1,315.65,2338.9,1190.3,297.95,1158.6,1702.1,1558.25
2018-10-29,566.7,267.9,349.4,2380.45,1196.05,294.1,1138.1,1698.4,1552.9
2018-10-30,562.7,273.15,345.7,2356.35,1196.3,292.6,1123.8,1671.9,1593.05
2018-10-31,582.4,281.4,355.0,2382.55,1230.4,292.35,1119.15,1769.25,1621.7
2018-11-01,602.15,285.9,353.7,2418.1,1217.8,293.5,1109.55,1762.0,1607.65
2018-11-02,610.65,285.35,354.45,2383.3,1247.0,302.05,1133.2,1824.4,1638.45
2018-11-05,624.4,294.95,349.65,2359.4,1244.05,303.2,1129.45,1792.9,1640.05
2018-11-06,607.45,286.45,353.1,2339.75,1238.5,305.05,1125.3,1805.9,1631.95
2018-11-07,606.85,286.55,355.9,2348.4,1250.95,306.25,1134.3,1815.85,1643.85
2018-11-09,613.2,283.25,356.85,2375.35,1295.6,299.75,1135.55,1816.1,1672.6
2018-11-12,606.55,277.95,352.35,2277.6,1278.8,296.2,1153.7,1795.9,1654.3
2018-11-13,618.3,278.05,360.9,2285.0,1284.9,297.55,1165.9,1824.7,1671.1
2018-11-14,612.7,283.6,366.6,2293.95,1320.55,301.3,1129.9,1839.15,1715.5
2018-11-15,626.1,285.4,370.0,2341.3,1318.3,304.4,1162.25,1853.6,1706.05
2018-11-16,619.8,290.9,367.55,2402.1,1321.3,332.75,1168.6,1889.0,1689.1
2018-11-19,616.3,288.15,362.4,2360.95,1312.15,336.85,1175.25,1899.35,1701.4
2018-11-20,612.65,283.45,357.9,2380.1,1306.85,331.95,1169.95,1876.8,1694.0
2018-11-21,626.85,287.05,356.75,2430.55,1324.2,332.7,1176.7,1868.15,1689.95
2018-11-22,614.55,282.7,352.05,2381.5,1314.4,327.85,1170.6,1873.7,1675.1
2018-11-26,631.05,286.4,356.35,2394.6,1349.5,334.55,1170.55,1884.65,1744.0
2018-11-27,625.25,289.4,354.65,2435.45,1339.6,328.15,1173.55,1901.7,1733.3
2018-11-28,627.95,284.55,359.0,2412.55,1324.25,314.1,1160.25,1928.0,1732.2
2018-11-29,631.4,286.4,362.2,2506.5,1350.3,317.2,1212.95,1956.3,1768.5
2018-11-30,625.75,284.65,355.15,2537.7,1345.95,313.5,1233.95,1989.0,1754.0
2018-12-03,624.8,286.8,355.5,2508.65,1338.7,319.75,1226.1,1980.75,1825.6
2018-12-04,623.25,282.55,357.95,2543.55,1329.45,318.55,1225.3,1939.45,1807.65
2018-12-05,614.95,280.15,351.4,2494.1,1329.5,312.8,1211.5,1973.3,1848.1
2018-12-06,600.05,275.65,347.65,2432.4,1295.1,304.0,1180.25,1945.8,1801.5
2018-12-07,603.95,275.4,352.2,2486.35,1318.65,303.95,1279.65,1951.35,1824.3
2018-12-10,590.3,274.2,346.35,2395.55,1274.2,294.95,1198.35,1906.5,1795.8
2018-12-11,604.25,281.25,342.8,2426.75,1323.6,290.25,1218.7,1905.25,1794.9
2018-12-12,619.95,285.25,349.95,2493.95,1330.9,305.55,1237.15,1940.2,1839.1
2018-12-13,619.1,289.0,349.55,2489.1,1320.2,303.1,1264.4,1942.05,1855.55
2018-12-14,620.25,289.2,351.9,2486.35,1340.95,319.25,1255.95,1904.1,1860.55
2018-12-17,617.15,289.5,358.45,2474.4,1335.85,315.2,1222.45,1960.35,1850.7
2018-12-18,619.4,292.75,362.25,2532.2,1355.7,317.8,1237.1,1952.0,1840.75
2018-12-19,641.65,300.7,366.5,2596.9,1400.25,322.7,1225.65,1981.7,1844.8
2018-12-20,632.95,294.05,362.15,2591.4,1425.8,316.55,1236.3,1974.7,1834.25
2018-12-21,620.85,291.9,354.2,2591.25,1388.2,307.9,1227.2,1948.6,1803.5
2018-12-24,615.0,293.05,352.75,2564.9,1357.05,309.1,1238.5,1902.15,1784.65
2018-12-26,619.5,294.15,355.85,2567.4,1363.0,320.45,1248.15,1933.35,1791.6
2018-12-27,617.55,292.15,355.65,2587.15,1372.5,316.7,1240.25,1948.85,1814.9
2018-12-28,625.05,294.8,360.75,2634.8,1366.0,316.55,1241.35,1979.95,1822.05
2018-12-31,619.9,295.9,360.15,2645.15,1373.05,312.5,1256.5,1968.35,1819.65
2019-01-01,627.3,299.6,363.75,2656.85,1371.55,319.5,1250.45,2009.0,1801.1
2019-01-02,620.05,293.9,364.6,2614.05,1383.3,312.65,1240.6,1980.65,1784.6
2019-01-03,607.95,291.1,363.25,2586.2,1388.3,313.5,1235.25,1936.85,1788.4
2019-01-04,619.6,297.65,365.2,2576.05,1385.85,322.45,1247.95,1972.6,1781.7
2019-01-07,637.45,296.3,367.7,2553.6,1396.0,324.95,1246.6,1972.9,1784.95
2019-01-08,650.9,305.3,380.15,2537.05,1401.25,329.25,1228.9,1958.95,1770.85
2019-01-09,670.1,305.3,382.25,2524.35,1402.0,334.5,1238.25,1994.95,1785.0
2019-01-10,663.25,305.55,379.5,2514.65,1396.35,337.3,1219.55,1980.1,1786.2
2019-01-11,666.5,302.75,378.55,2514.2,1403.65,335.1,1223.2,1991.4,1769.4
2019-01-14,659.2,300.4,373.35,2544.8,1388.6,331.6,1211.75,1969.2,1763.9
2019-01-15,660.6,301.65,372.75,2604.2,1405.95,337.75,1213.4,1992.15,1789.85
2019-01-16,664.0,303.15,375.3,2569.85,1389.75,333.95,1202.75,1975.0,1772.55
2019-01-17,676.65,297.4,374.6,2535.9,1389.6,332.05,1219.95,2004.55,1751.5
2019-01-18,664.6,294.95,372.0,2542.9,1400.45,311.15,1240.2,2006.85,1744.1
2019-01-21,660.3,292.45,371.7,2594.2,1422.1,311.35,1267.6,2004.45,1746.9
2019-01-22,661.6,290.25,369.05,2621.9,1406.95,304.85,1291.75,1979.4,1750.2
2019-01-23,661.6,286.65,367.4,2634.35,1396.55,303.7,1276.5,1958.25,1767.2
2019-01-24,663.65,288.05,364.8,2635.65,1401.85,301.65,1267.75,1971.1,1759.5
2019-01-25,669.75,285.4,357.2,2599.55,1372.15,307.5,1266.15,1977.8,1756.8
2019-01-28,656.3,281.6,343.55,2458.5,1379.5,305.15,1260.45,1946.9,1743.0
2019-01-29,660.75,280.6,346.85,2515.55,1393.3,307.85,1251.4,1922.3,1756.7
2019-01-30,690.95,287.45,365.9,2595.5,1390.4,303.7,1222.2,1885.8,1733.35
2019-01-31,722.7,293.65,364.45,2574.85,1412.6,306.4,1255.75,1922.35,1763.25
2019-02-01,717.25,284.4,354.65,2628.4,1457.2,311.85,1255.7,1961.25,1799.3
2019-02-04,720.5,283.95,354.55,2594.45,1446.35,306.55,1272.2,1978.5,1802.6
2019-02-05,729.5,284.65,352.65,2603.6,1450.35,308.2,1279.15,1981.4,1821.45
2019-02-06,725.75,289.05,359.3,2711.25,1469.4,308.75,1279.5,1987.95,1829.95
2019-02-07,730.15,287.4,358.65,2696.6,1472.45,311.15,1284.55,1969.65,1839.05
2019-02-08,719.4,286.0,355.1,2707.15,1448.8,313.25,1299.4,1944.65,1817.3
2019-02-11,710.85,280.5,350.05,2657.2,1437.1,312.2,1301.55,1948.2,1804.8
2019-02-12,705.6,275.4,344.3,2621.8,1452.1,311.25,1298.65,1905.05,1794.5
2019-02-13,697.5,268.2,339.75,2590.55,1424.15,310.55,1298.3,1930.5,1798.95
2019-02-14,695.0,267.1,343.95,2609.2,1399.2,300.8,1286.8,1900.7,1785.05
2019-02-15,686.6,262.95,342.15,2561.1,1393.6,304.6,1283.65,1874.9,1772.8
2019-02-18,693.3,259.95,338.75,2549.45,1380.05,302.55,1277.05,1874.85,1751.9
2019-02-19,693.05,262.9,343.25,2559.8,1377.85,303.7,1280.45,1853.45,1737.95
2019-02-20,700.35,267.7,345.2,2606.15,1396.9,309.0,1289.75,1870.5,1733.5
2019-02-21,697.2,268.0,351.3,2654.7,1397.8,309.9,1289.15,1891.45,1754.7
2019-02-22,702.05,270.95,352.05,2640.4,1397.8,313.85,1237.9,1887.4,1768.55
2019-02-25,703.7,270.15,355.6,2657.75,1398.25,317.25,1240.95,1894.5,1770.15
2019-02-26,710.15,266.35,348.2,2657.75,1402.0,315.45,1236.15,1853.65,1772.25
2019-02-27,718.2,267.65,345.55,2642.0,1405.7,320.15,1216.15,1841.0,1736.5
2019-02-28,709.55,269.05,350.15,2649.0,1405.2,318.05,1213.1,1841.2,1732.65
2019-03-01,702.4,272.95,354.25,2660.75,1392.35,307.65,1225.95,1859.45,1734.65
2019-03-05,732.05,276.45,363.25,2695.15,1403.85,307.85,1240.45,1860.0,1724.6
2019-03-06,720.6,278.1,371.95,2766.7,1393.7,309.4,1241.3,1885.2,1699.8
2019-03-07,733.75,281.75,370.8,2734.8,1395.45,307.65,1237.2,1880.2,1705.4
2019-03-08,733.4,281.2,370.6,2768.3,1382.35,308.7,1238.9,1884.05,1701.6
2019-03-11,734.5,287.35,375.85,2791.05,1419.8,333.8,1249.55,1897.55,1714.95
2019-03-12,742.55,286.9,388.2,2753.05,1428.1,351.8,1263.35,1930.0,1734.8
2019-03-13,738.0,293.15,391.9,2828.15,1428.3,337.75,1261.25,1950.65,1747.6
2019-03-14,740.6,291.9,387.9,2808.1,1434.75,342.4,1268.95,1956.95,1737.3
2019-03-15,735.1,298.4,395.3,2860.75,1432.55,337.7,1325.15,1974.65,1698.4
2019-03-18,751.6,298.95,398.05,2929.55,1445.6,330.6,1343.65,1962.4,1697.55
2019-03-19,760.9,303.05,398.4,2920.9,1453.9,336.75,1347.75,1967.85,1699.65
2019-03-20,755.75,303.8,392.9,2868.6,1456.15,334.0,1351.6,1987.55,1687.55
2019-03-22,757.05,298.05,391.8,2836.65,1471.25,331.55,1336.25,1981.55,1678.05
2019-03-25,745.7,294.0,383.5,2849.8,1457.55,327.0,1308.65,1945.65,1673.85
2019-03-26,757.1,303.5,394.1,2934.35,1485.05,327.8,1342.95,1946.3,1683.8
2019-03-27,759.3,308.8,393.2,2945.25,1472.05,322.5,1332.85,1919.9,1680.8
2019-03-28,780.7,319.0,400.55,2995.85,1497.0,329.95,1340.75,1944.45,1683.9
2019-03-29,777.25,320.75,400.5,3025.0,1492.7,333.1,1334.5,1968.25,1706.8
2019-04-01,765.6,322.75,398.25,3001.45,1492.75,340.8,1339.4,1959.65,1690.0
2019-04-02,767.4,329.0,397.15,3055.2,1519.3,356.45,1339.45,1995.95,1687.15
2019-04-03,761.5,320.5,392.1,3046.0,1497.6,350.0,1334.2,2013.1,1670.8
2019-04-04,762.15,321.8,388.75,3039.45,1519.0,356.8,1322.9,2042.05,1666.55
2019-04-05,762.2,317.05,390.55,3114.2,1514.45,356.65,1335.95,2059.2,1659.1
2019-04-08,754.6,312.8,387.1,3024.1,1496.35,354.95,1343.25,2054.9,1664.9
2019-04-09,763.4,314.75,397.15,3008.7,1444.85,351.6,1341.45,2069.15,1680.5
2019-04-10,760.85,310.9,394.2,2998.35,1409.85,340.0,1349.9,2029.25,1694.15
2019-04-11,752.3,314.9,390.05,3047.85,1423.15,346.35,1343.2,2022.8,1710.4
2019-04-12,764.35,315.25,394.6,3008.8,1438.65,341.95,1343.45,2024.95,1721.65
2019-04-15,762.85,315.6,392.75,3022.25,1431.55,347.7,1373.85,2014.25,1722.05
2019-04-16,771.1,315.75,407.0,3032.5,1459.0,348.75,1386.4,2026.7,1738.55
2019-04-18,771.2,310.8,404.4,3014.45,1469.6,346.95,1369.65,2003.75,1739.9
2019-04-22,755.5,310.05,394.5,2991.25,1443.35,349.4,1356.7,1953.9,1739.85
2019-04-23,753.25,305.25,396.5,3035.05,1431.0,316.5,1355.35,1934.7,1744.2
2019-04-24,752.85,310.75,401.1,3093.05,1450.05,324.5,1366.75,1980.4,1752.6
2019-04-25,740.9,306.2,395.4,3081.0,1447.95,328.5,1360.4,1955.15,1734.2
2019-04-26,759.9,312.5,407.2,3096.85,1448.75,325.45,1379.25,1977.4,1747.35
2019-04-30,766.85,309.95,407.5,3095.95,1463.15,320.3,1386.55,1995.05,1757.7
2019-05-02,752.35,308.15,395.55,3131.75,1436.6,324.2,1406.35,2017.4,1723.55
2019-05-03,757.3,310.0,401.8,3111.85,1438.55,331.45,1417.8,2006.4,1693.55
2019-05-06,747.45,308.75,401.3,3034.3,1412.8,333.45,1410.4,1965.45,1668.9
2019-05-07,741.85,305.45,386.5,3017.05,1387.8,324.95,1408.15,1966.3,1697.5
2019-05-08,735.5,298.25,382.2,2921.3,1385.7,324.5,1402.2,1930.75,1688.7
2019-05-09,731.0,299.3,381.4,2971.35,1354.2,315.45,1385.5,1914.6,1703.75
2019-05-10,735.05,308.05,385.1,2922.85,1341.05,324.1,1398.15,1931.7,1687.45
2019-05-13,732.1,306.9,376.3,2931.85,1332.5,318.65,1389.35,1952.9,1702.0
2019-05-14,731.35,314.65,380.4,2881.85,1320.25,336.6,1382.95,1965.2,1698.5
2019-05-15,721.95,312.1,377.05,3002.75,1305.95,331.25,1395.8,1944.95,1671.05
2019-05-16,731.85,315.75,382.5,3110.05,1304.4,325.2,1413.15,1942.1,1688.2
